TradeDate,TickerSymbol,NObsJanela,RetJanela,VolDiariaJanela,VolAnualJanela,VolumeJanela,NumNegociosJanela,IndiceLiquidez
2025-10-29,ITUB4       ,02, 2.71665433, 0.89704805, 4.24018926,00000001037279048.8600,000037599,00000000000027587.9424
2025-10-29,EURO11      ,02, 3.19783687, 1.88630287, 9.94411490,00000000051247155.6600,000000081,00000000000632680.9340
2025-10-29,EUPX25      ,02, 1.10369787, 0.53316273, 8.46369175,00000000098655089.3700,000000129,00000000000764768.1346
2025-10-29,BIJR39      ,02, 1.39259832, 2.46522833, 9.13426712,00000000000222224.0800,000000058,00000000000003831.4496
2025-10-29,ADBE34      ,02,-0.04570254, 0.05704848, 0.90561609,00000000001555307.4900,000000265,00000000000005869.0848
2025-10-29,INEP3       ,02,-0.69773956, 0.85786387, 3.61816000,00000000000040210.0000,000000068,00000000000000591.3235
2025-10-29,INEP4       ,02,-0.96910390, 2.44645476, 8.83624608,00000000010804407.0000,000002858,00000000000003780.4083
2025-10-29,PGMN3       ,02, 0.58040883, 0.31242199, 4.95954288,00000000014717546.8100,000006441,00000000000002284.9785
2025-10-29,GOGL35      ,02, 2.22667533, 0.74212659, 1.78088855,00000000000101278.4000,000000062,00000000000001633.5225
2025-10-29,ABBV34      ,02,-0.76286425, 1.00119263, 5.89343240,00000000001534891.8900,000000047,00000000000032657.2742
2025-10-29,UTEC11      ,02,-0.31478747, 0.27732691, 4.40242603,00000000002123945.6100,000000027,00000000000078664.6522
2025-10-29,LLFT11      ,02, 2.39782907, 0.86395076, 3.71478633,00000000059808297.1400,000009125,00000000000006554.3339
2025-10-29,MULT3       ,02,-0.88942655, 1.56424746, 4.83164630,00000000062177027.9300,000014067,00000000000004420.0631
2025-10-29,AGRX11      ,02, 2.69798689, 1.85241071, 9.40609381,00000000000182507.3700,000000778,00000000000000234.5853
2025-10-29,INLG11      ,02,-0.01058838, 0.00809876, 0.12856376,00000000007720453.3500,000001720,00000000000004488.6356
2025-10-29,USIM5       ,02, 1.87797588, 0.75781517, 2.02993691,00000000092174770.1500,000019918,00000000000004627.7121
2025-10-29,HGRE11      ,02, 8.39198647, 5.08692715, 0.75242504,00000000001677541.1700,000003245,00000000000000516.9618
2025-10-29,BLBT39      ,02,-0.98556249, 3.04489051, 8.33611440,00000000000197007.3700,000000207,00000000000000951.7264
2025-10-29,ONCO1       ,02,-0.29191716, 0.96650567, 5.34279425,00000000005580586.0000,000003515,00000000000001587.6489
2025-10-29,ONCO3       ,02,-0.88335124, 1.50587614, 3.90503078,00000000004601613.0000,000001878,00000000000002450.2731
2025-10-29,HOOT4       ,02,-0.79565394, 1.12571487, 7.87016070,00000000000154416.7600,000000019,00000000000008127.1978
2025-10-29,BGOV39      ,02, 9.96794931, 3.68121703, 8.43747974,00000000000002737.7400,000000008,00000000000000342.2175
2025-10-29,BLOK11      ,02, 3.03531191, 0.92441658, 4.67465099,00000000013081481.7700,000001580,00000000000008279.4188
2025-10-29,AZUL4       ,02,-0.99724167, 4.15439057, 5.94887310,00000000008864126.0000,000001714,00000000000005171.6021
2025-10-29,AZTE11      ,02, 4.90119923, 2.24725509, 5.67405092,00000000000004579.0400,000000016,00000000000000286.1900
2025-10-29,SNEC34      ,02,-0.03970576, 0.01441700, 0.22886266,00000000017995980.6800,000003961,00000000000004543.2922
2025-10-29,ECOR3       ,02,-0.96074307, 2.28576800, 6.28542411,00000000030467740.1200,000004928,00000000000006182.5771
2025-10-29,SMAB11      ,02, 0.76633761, 0.39695226, 6.30141865,00000000000019415.8900,000000083,00000000000000233.9263
2025-10-29,TKNO4       ,02, 6.59904448, 2.07416560, 2.92634181,00000000000645168.1300,000000890,00000000000000724.9080
2025-10-29,AURO11      ,02,-0.99611252, 3.93052238, 2.39507752,00000000001049142.9200,000001197,00000000000000876.4769
2025-10-29,VIUR11      ,02,-0.54095714, 0.53554328, 8.50148179,00000000008983136.2800,000000453,00000000000019830.3229
2025-10-29,AUSX25      ,02,-0.15711060, 0.11698901, 1.85714203,00000000029398083.9700,000000086,00000000000341838.1856
2025-10-29,UNIP3       ,02, 8.59354359, 1.61205259, 5.59052883,00000000014299394.0000,000001291,00000000000011076.2153
2025-10-29,UNIP6       ,02,-0.70427206, 0.83400239, 3.23937094,00000000011023994.3000,000001030,00000000000010702.9070
2025-10-29,ARXD11      ,02,-0.21693878, 0.17857203, 2.83474169,00000000034197396.3500,000004464,00000000000007660.7070
2025-10-29,BRXC11      ,02, 7.61509796, 3.36446094, 3.40913519,00000000000668237.1000,000000093,00000000000007185.3451
2025-10-29,CNHX25      ,02, 9.62342405, 1.66993862, 6.50944062,00000000000233945.5900,000000007,00000000000033420.7985
2025-10-29,BTIP39      ,02,-0.92816638, 1.85973714, 9.52239722,00000000000093339.2000,000000036,00000000000002592.7555
2025-10-29,AALR3       ,02,-0.24367201, 0.21761231, 3.45448661,00000000001213244.0800,000000186,00000000000006522.8176
2025-10-29,EXXO34      ,02, 0.67703008, 0.33233997, 5.27573085,00000000004929164.7900,000000259,00000000000019031.5242
2025-10-29,QQQQ11      ,02, 1.01646939, 0.45703251, 7.25516257,00000000000053133.8100,000000018,00000000000002951.8783
2025-10-29,BEWY39      ,02,-0.78466378, 1.12927127, 7.92661677,00000000110994811.8000,000009757,00000000000011375.9159
2025-10-29,BBSE3       ,02, 0.10587222, 0.08245556, 1.30894078,00000000122598716.0000,000013413,00000000000009140.2904
2025-10-29,CRPG6       ,02,-0.99204980, 3.73432436, 9.28053205,00000000000380569.0000,000000133,00000000000002861.4210
2025-10-29,CRPG5       ,02, 0.08927503, 0.30876847, 4.90154507,00000000000399143.1700,000000119,00000000000003354.1442
2025-10-29,BIYT39      ,02, 1.21047622, 0.57201083, 9.08038592,00000000001293935.9700,000000711,00000000000001819.8818
2025-10-29,COCA34      ,02,-0.56409802, 0.55711260, 8.84388396,00000000005298919.0900,000001546,00000000000003427.5026
2025-10-29,UNHH34      ,02,-0.87471378, 1.43665638, 2.80620170,00000000001783419.2900,000000304,00000000000005866.5108
2025-10-29,HGIC11      ,02, 1.02015735, 1.72613353, 7.40150672,00000000000419799.3900,000000218,00000000000001925.6852
2025-10-29,FIIB11      ,02, 9.70590790, 1.67397201, 6.57346867,00000000000638804.0000,000000846,00000000000000755.0874
2025-10-29,ALUG11      ,02,-0.93907070, 1.93725581, 0.75296735,00000000000358362.3000,000000342,00000000000001047.8429
2025-10-29,BMGB10      ,02, 0.05852416, 0.02929624, 0.46506316,00000000000005953.8400,000000008,00000000000000744.2300
2025-10-29,BEFV39      ,02,-0.01684617, 0.00537308, 0.08529495,00000000000009032.2200,000000026,00000000000000347.3930
2025-10-29,MRCK34      ,02,-0.97968252, 2.74899390, 3.63890366,00000000000032329.0400,000000073,00000000000000442.8635
2025-10-29,SCPF11      ,02, 0.95306743, 0.49413573, 7.84415764,00000000000284951.3700,000000105,00000000000002713.8225
2025-10-29,NSDV11      ,02, 3.58473159, 1.88296881, 9.89118837,00000000000272719.3600,000000096,00000000000002840.8266
2025-10-29,GLOG11      ,02,-0.87382851, 1.47511728, 3.41674926,00000000021063089.3000,000000043,00000000000489839.2860
2025-10-29,FRCV27      ,02,-0.60212331, 0.66946799, 0.62746960,00000000003016905.8300,000000052,00000000000058017.4198
2025-10-29,OXYP34      ,02, 8.27512040, 1.58935725, 5.23025166,00000000000041140.7400,000000075,00000000000000548.5432
2025-10-29,HUSC11      ,02, 2.33878013, 0.86766592, 3.77376264,00000000000022564.0000,000000022,00000000000001025.6363
2025-10-29,BPIC39      ,02,-0.44583000, 0.43764526, 6.94739967,00000000061250372.3000,000006839,00000000000008956.0421
2025-10-29,PORT3       ,02, 1.77615983, 0.71357973, 1.32772142,00000000005338068.4900,000000615,00000000000008679.7861
2025-10-29,BLMG11      ,02,-0.67111541, 0.76380430, 2.12501136,00000000351532081.3000,000021338,00000000000016474.4625
2025-10-29,VIGT11      ,02,-0.96285538, 2.32656583, 6.93306926,00000000000324927.6500,000000265,00000000000001226.1420
2025-10-29,IGTI3       ,02,-0.47980265, 0.43744603, 6.94423700,00000000000356869.9400,000000473,00000000000000754.4819
2025-10-29,BIDB11      ,02, 1.02843264, 0.49322096, 7.82963612,00000000000332210.4600,000000382,00000000000000869.6608
2025-10-29,BDEF11      ,02, 4.57545254, 1.93678485, 0.74549110,00000000002621719.8600,000007021,00000000000000373.4111
2025-10-29,BDIF11      ,02,-0.83836057, 1.27546312, 0.24733929,00000000003162766.3500,000009360,00000000000000337.9023
2025-10-29,VSTE3       ,02,-0.73855621, 0.95165377, 5.10702777,00000000000003272.5200,000000005,00000000000000654.5040
2025-10-29,TLNC34      ,02,-0.50372560, 0.46675520, 7.40950542,00000000004722340.4400,000010179,00000000000000463.9297
2025-10-29,CDII11      ,02, 9.71972205, 3.92700185, 2.33919086,00000000019884684.7100,000009242,00000000000002151.5564
2025-10-29,RGTI34      ,02,-0.89414179, 1.63911814, 6.02018091,00000000001512896.1700,000000178,00000000000008499.4166
2025-10-29,AZUL11      ,02,-0.94774478, 2.06885927, 2.84210648,00000000000375801.4400,000012609,00000000000000029.8042
2025-10-29,FLMA11      ,02, 1.70060591, 0.70462471, 1.18556495,00000000000105886.4700,000000076,00000000000001393.2430
2025-10-29,DBAG34      ,02,-0.53242785, 0.60107256, 9.54172635,00000000000213023.0800,000000376,00000000000000566.5507
2025-10-29,JGPX11      ,02,-0.31126929, 0.24919991, 3.95592397,00000000001323016.1600,000000950,00000000000001392.6485
2025-10-29,FIND11      ,02, 6.62423639, 2.84063115, 5.09359919,00000000002434989.4600,000000023,00000000000105869.1069
2025-10-29,PRIO3       ,02,-0.97528691, 2.59980200, 1.27055684,00000000281095149.8800,000025043,00000000000011224.4998
2025-10-29,NTNS11      ,02,-0.75940689, 1.00807919, 6.00275310,00000000007225243.2000,000002085,00000000000003465.3444
2025-10-29,EVEN3       ,02,-0.65909128, 0.73816647, 1.71802362,00000000004405229.6600,000001837,00000000000002398.0564
2025-10-29,BQYL39      ,02, 4.10120527, 1.92145090, 0.50207231,00000000000003193.4700,000000013,00000000000000245.6515
2025-10-29,BEWP39      ,02, 2.29547323, 0.84044287, 3.34161033,00000000000246912.4300,000000238,00000000000001037.4471
2025-10-29,DEFI11      ,02,-0.70933091, 0.83564997, 3.26552544,00000000000461053.5100,000000293,00000000000001573.5614
2025-10-29,HREC11      ,02,-0.41886234, 0.37038968, 5.87975097,00000000097469375.7100,000010020,00000000000009727.4826
2025-10-29,NEOE3       ,02,-0.65443303, 0.78798020, 2.50879168,00000000039744159.4600,000006492,00000000000006122.0208
2025-10-29,ARGT39      ,02, 1.60040093, 0.63903789, 0.14440698,00000000000695807.1000,000000296,00000000000002350.6996
2025-10-29,HGPO11      ,02,-0.42897720, 0.41102321, 6.52478794,00000000003444035.5500,000001054,00000000000003267.5859
2025-10-29,DIVD11      ,02, 0.08519588, 0.04677242, 0.74248878,00000000006302864.6500,000005490,00000000000001148.0627
2025-10-29,JURO11      ,02, 0.74502327, 1.74816913, 7.75131085,00000000002798949.0200,000004416,00000000000000633.8199
2025-10-29,RBRX11      ,02, 6.19382974, 2.31734204, 6.78664621,00000000003399920.6600,000001475,00000000000002305.0309
2025-10-29,PKIN11      ,02,-0.53215671, 0.54770080, 8.69447634,00000000001180852.1800,000001102,00000000000001071.5537
2025-10-29,HBRE3       ,02, 8.22928084, 1.54928899, 4.59418807,00000000004602169.7400,000002756,00000000000001669.8729
2025-10-29,SNAG11      ,02,-0.98802698, 3.13345827, 9.74208330,00000000001352346.0600,000003282,00000000000000412.0493
2025-10-29,SNLG11      ,02, 8.66735958, 1.45907730, 3.16212259,00000000000119583.8300,000000664,00000000000000180.0961
2025-10-29,ALPA4       ,02, 0.85338704, 0.43896364, 6.96832830,00000000023348251.0000,000004351,00000000000005366.1804
2025-10-29,ALPA3       ,02,-0.94152306, 2.01164443, 1.93384950,00000000036763903.0000,000008767,00000000000004193.4416
2025-10-29,CBAV3       ,02, 0.01285278, 0.05109178, 0.81105646,00000000025426434.7500,000005637,00000000000004510.6323
2025-10-29,AZOI34      ,02, 0.59178644, 3.22888594, 1.25694985,00000000000031326.3100,000000035,00000000000000895.0374
2025-10-29,BIZD11      ,02,-0.98591263, 2.99599018, 7.55984611,00000000008598026.1100,000005734,00000000000001499.4813
2025-10-29,RAIZ4       ,02, 1.27238886, 0.59570454, 9.45651172,00000000008725790.5100,000006082,00000000000001434.6909
2025-10-29,ITIP11      ,02, 9.88471464, 3.01929702, 7.92983054,00000000005282773.9400,000000894,00000000000005909.1431
2025-10-29,LEVE3       ,02,-0.99863128, 4.71186592, 4.79851554,00000000011500778.0000,000002282,00000000000005039.7800
2025-10-29,BRIM11      ,02, 4.59851033, 1.32415641, 1.02032093,00000000000015744.1300,000000015,00000000000001049.6086
